Date,AAPL,AMD,AMZN,GOOGL,JPM,META,MSFT,NVDA,ORCL,TSLA
2021-05-26,123.87701416015625,78.33999633789062,163.25799560546875,118.20026397705078,143.99778747558594,325.6524353027344,242.428955078125,15.662249565124512,74.53340148925781,206.3766632080078
2021-05-27,122.34379577636719,78.41999816894531,161.5054931640625,117.32479858398438,146.2401123046875,330.7112731933594,240.3275146484375,15.450758934020996,74.27011108398438,210.28334045410156
2021-05-28,121.68949127197266,80.08000183105469,161.15350341796875,117.03530883789062,146.1422119140625,326.7159118652344,240.68418884277344,16.205432891845703,74.04439544677734,208.4066619873047
2021-06-01,121.36723327636719,80.80999755859375,160.9324951171875,118.24346160888672,147.7527313232422,327.11346435546875,238.48629760742188,16.22539520263672,74.82491302490234,207.96665954589844
2021-06-02,122.12895965576172,81.97000122070312,161.69949340820312,117.71759033203125,147.7616729736328,327.1332702636719,238.389892578125,16.737905502319336,75.48314666748047,201.7066650390625
2021-06-03,120.64457702636719,80.27999877929688,159.35049438476562,116.57496643066406,147.8595428466797,324.0423583984375,236.85720825195312,16.928943634033203,76.2542724609375,190.94667053222656
2021-06-04,122.93949890136719,81.58000183105469,160.31100463867188,118.85871887207031,148.0998077392578,328.3259582519531,241.75413513183594,17.535982131958008,77.94693756103516,199.68333435058594
2021-06-07,122.94925689697266,81.3499984741211,159.90049743652344,119.29222869873047,147.40574645996094,334.51776123046875,244.66534423828125,17.576629638671875,78.93431854248047,201.7100067138672
2021-06-08,123.76957702636719,80.88999938964844,163.20550537109375,119.10054016113281,146.8184814453125,331.6355285644531,243.47006225585938,17.415021896362305,79.56436157226562,201.19667053222656
2021-06-09,124.15045166015625,79.95999908447266,164.0574951171875,119.57229614257812,144.9854736328125,328.2265319824219,244.45327758789062,17.32048225402832,79.47972869873047,199.5933380126953
2021-06-10,123.15433502197266,81.55999755859375,167.4824981689453,120.9224853515625,142.72535705566406,330.4229736328125,247.97174072265625,17.387086868286133,77.39212799072266,203.3733367919922
2021-06-11,124.36528778076172,81.30999755859375,167.3415069580078,120.67768859863281,142.62747192382812,329.23040771484375,248.59841918945312,17.786460876464844,77.95633697509766,203.29666137695312
2021-06-14,127.42190551757812,81.55000305175781,169.19349670410156,121.60676574707031,140.2071990966797,334.7065734863281,250.5262908935547,17.979541778564453,77.69303131103516,205.89666748046875
2021-06-15,126.60163879394531,80.47000122070312,169.156494140625,120.5877914428711,138.08053588867188,334.6867980957031,249.05140686035156,17.749788284301758,76.77147674560547,199.7866668701172
2021-06-16,127.09963989257812,80.11000061035156,170.7624969482422,119.94522857666016,139.0504150390625,329.0514831542969,248.1067352294922,17.771493911743164,72.48341369628906,201.6233367919922
